Year,Week,Ranking,TV,backdrop_path,first_air_date,genre_ids,id,name,origin_country,original_language,original_name,overview,popularity,poster_path,vote_average,vote_count
2020,35,5,Was It Love,NA,2019-10-05,,94310,The Way We Love,,en,The Way We Love,"The way we love is a story between Liu Wan Biao, a best-selling author who was caught in a bottleneck, and Min Tien Ai, an editor who cannot overcome her agonizing past relationship. This is a story of rivalry and love. Min Tien Ai was originally a bookstore manager. Affected by the poor economic condition, the store was forced to go out of business, and Tien Ai became an editor of a publishing company. Her very first task was to publish the novel “Detective White” by Liu Wan Biao. Despite her enthusiasm and persistence to complete the job, she was confronted by Liu Wan Biao, who had lost his passion to write. Between their battle of wits, the two developed great chemistry. Wan Biao started to open up to Tien Ai, as fate seemed to pull them together in the most unpredictable way",0.6,NA,0,0
2020,35,5,Was It Love,/gNqUQ8tIbn281Y0s8XkfN40kuNO.jpg,2020-07-20,,115232,The Way Love Begins,,zh,爱之初,,1.377,/oMeZNbhofKKs4NMgjlTaujcXPus.jpg,0,0
2020,35,5,Was It Love,NA,,,48909,Ishq Wala Love,,en,Ishq Wala Love,,0.6,NA,0,0
2020,35,5,Was It Love,/jh40wasKMewjAPprqkdXMbem6sb.jpg,2011-09-13,,48250,Waking Love Up,,zh,爱情睡醒了,"“Waking Love Up” is a 2011 Chinese drama directed by Shen Yi. It is a remake of the popular 2005 Taiwanese drama “The Prince Who Turns Into a Frog.”

What happens when you lose your memory on the day of your engagement? Xiang Tian Qi is a hotel heir and CEO of the HaoLi Hotel Group who is about to get engaged to Mu Zhi Qing, the hotel’s PR manager. But on the day of their engagement, a rival within the company deliberately causes an accident to get rid of Tian Qi. He survives the accident but loses his memory. When Liu Xiao Bei, a plucky country girl who dreams of a better life in the big city, finds Tian Qi, she takes him home to live with her family and he begins to go by the name Xiao Yu. After Tian Qi’s disappearance, Zhi Qing is comforted by Ji Ru Feng, the hotel celebrity spokesperson who has always liked her. As Tian Qi is increasingly drawn to the plucky Zhi Qing, will he be able to regain his memory and return to his previous life?",2.717,/u7bSZbsyPda2Qx1eA7EmqgbPFOp.jpg,6.5,2
2020,35,5,Was It Love,/uFwCgjKIvRMdvzLTWOJ9tqBG4Hk.jpg,2021-07-04,,127088,Hitman in Love,,ja,ボクの殺意が恋をした,"Onotora Shu does not know that his foster father is a legendary professional killer. However, his daily life dramatically changes after someone murders this professional killer. Onotora decides to take over the family business and become a hitman in order to avenge his foster father. He is well prepared when he approaches Narumiya Mitsuki who is his assassination target. Despite his physical abilities as a hitman, he is not able to kill her because of his terrible timing, no matter how he tries. On the contrary, he ends up protecting her as danger approaches. The two of them who should not fall in love, have an unlikely romance.",3.306,/qFGUgdzcT83JdT4oyOJak861Qyj.jpg,6,1
2020,35,5,Was It Love,NA,2021-02-07,,119008,Virus Wai Love: Nakrob Chut Kao,,th,ไวรัสวัยเลิฟ ชุด นักรบชุดขาว,The story is about the romance between a female doctor and a playboy engineering student during the COVID-19 pandemic.,0.6,NA,0,0
2020,35,5,Was It Love,NA,2003-07-03,,107122,I Want to be Loved to Love,,ja,愛するために愛されたい,"Motoharu Akiyama is an elite pilot who has just completed astronaut training at NASA. Something happened in his past that caused him to go out searching for the meaning and purpose of life. However, he hasn't been able to find a satisfactory reply and the void in his heart has only expanded. But Akiyama has a meeting that changes his life. He meets Reiko Nishina, a director at an investment bank, who is looking at investing in an attempt at the first Japanese space shuttle launch. Although the meeting was pure chance, it affects Reiko greatly. She realizes that although it looks like she has everything, there is something she wants that she doesn't have. And this meeting has an effect on those around them also...",1.4,NA,0,0
2020,35,5,Was It Love,NA,,,48395,Waking Love Up,,en,Waking Love Up,,0.6,NA,0,0
2020,35,5,Was It Love,/dJ8yrSokdTMnhKJw06MllSfCegb.jpg,2019-01-12,,83121,Kaguya-sama: Love is War,,ja,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,"Considered a genius due to having the highest grades in the country, Miyuki Shirogane leads the prestigious Shuchiin Academy's student council as its president, working alongside the beautiful and wealthy vice president Kaguya Shinomiya. The two are often regarded as the perfect couple by students despite them not being in any sort of romantic relationship.",102.274,/5khbC6AuNgnvnoDbjIMKCOhEtIc.jpg,8.8,503
2020,35,7,Reply 1988,/oDEPqQstDYUHUxzyHotV8yrnzGk.jpg,2015-11-06,,64010,Reply 1988,,ko,응답하라 1988,A nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.,17.442,/mqhYVbe20pB0PQXVZVdtbMakOCF.jpg,8.7,69
2020,35,8,The Good Detective,/2kmVjjuAJqx7SQwMLHgkWCCHVSi.jpg,2020-07-06,,99480,The Good Detective,,ko,모범형사,"A drama about the race between people who want to get closer to the truth and those who want to cover it up. Jang Seung Jo will take on the role of Oh Ji Hyuk, an elite detective of nine years who does not share his feelings with others due to pain he experienced when he was young. He is not swayed by money and power, even with the huge wealth he inherited from his uncle.",5.621,/oj9zTCRn8tfuXTcqa0UbOCO2DZX.jpg,8.6,8
2020,35,9,Scarlet Heart: Ryeo,/i987SrMmgf7hk3EYAARHZ4q4KvX.jpg,2016-08-29,,66433,Scarlet Heart: Ryeo,,ko,달의 연인 - 보보경심 려,A story of a 25-year old Go Ha-jin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae-soo and finds herself amongst the ruling princes of the Wang Family.,40.05,/pjdPGHqUe60ZGQJR1TItVNaV4it.jpg,8.7,371
2020,36,2,The Good Detective,/2kmVjjuAJqx7SQwMLHgkWCCHVSi.jpg,2020-07-06,,99480,The Good Detective,,ko,모범형사,"A drama about the race between people who want to get closer to the truth and those who want to cover it up. Jang Seung Jo will take on the role of Oh Ji Hyuk, an elite detective of nine years who does not share his feelings with others due to pain he experienced when he was young. He is not swayed by money and power, even with the huge wealth he inherited from his uncle.",5.621,/oj9zTCRn8tfuXTcqa0UbOCO2DZX.jpg,8.6,8
2020,36,5,Reply 1988,/oDEPqQstDYUHUxzyHotV8yrnzGk.jpg,2015-11-06,,64010,Reply 1988,,ko,응답하라 1988,A nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.,17.442,/mqhYVbe20pB0PQXVZVdtbMakOCF.jpg,8.7,69
2020,36,6,Was It Love,/j8O5jkzqo9zsL76ujJQqhoLsSjz.jpg,2020-07-08,,96161,Was It Love?,,ko,"우리, 사랑했을까","After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",4.103,/yKnzIJ92GbWXRpIsHPhxWPiyF50.jpg,8.2,9
2020,36,6,Was It Love,NA,2012-10-15,,198005,사랑했나봐,,ko,사랑했나봐,,0.6,/2S8W7j8iUTjK01X4WsBm7RnETQd.jpg,0,0
2020,36,6,Was It Love,/c8Cg80m2MkNzlt1vcbPuetzIiPQ.jpg,2010-11-10,,43611,1920. War and Love,,pl,1920. Wojna i miłość,,2.657,/fqaywLsTEvdfLCqklUjdF82VGmV.jpg,4,2
2020,36,6,Was It Love,/bt3ba0Q6epBzUi6EVCIjS8FpFSE.jpg,2019-10-10,,95102,All I Want for Love is You,,zh,满满喜欢你,"A story full of laughs follows sanda fighter Gu Xiao Man and school genius Zuo An as they chase after love.

Graduation is fast approaching for 3rd year high school student Gu Xiao Man. Unlike your average school girl, she is a sanda fighter who wins medals at the sport but not in class. Because she wants to continue to be schoolmates with her idol Zuo An, she decides to give the same effort to academics as she does to sanda. Her hard work combined with Zuo An's efforts to be her personal teacher pays off and they get into the same university. There's nothing sweeter than to have your crush crushing on you and their story continues on.",4.878,/nIdwhoQmwLgB6gZPcPApKz5qctY.jpg,7,2
2020,36,6,Was It Love,NA,2019-07-06,,91964,The Way We Love,,en,男神時代,"The way we love is a story between Liu Wan Biao, a best-selling author who was caught in a bottleneck, and Min Tien Ai, an editor who cannot overcome her agonizing past relationship. This is a story of rivalry and love. Min Tien Ai was originally a bookstore manager. Affected by the poor economic condition, the store was forced to go out of business, and Tien Ai became an editor of a publishing company. Her very first task was to publish the best-selling novel “Detective White”. Despite her enthusiasm and persistence to complete the job, she was confronted by Liu Wan Biao, who had lost his passion to write. Between their battle of wits, the two developed great chemistry. Wan Biao started to open up to Tien Ai, as fate seemed to pull them together in the most unpredictable way.",0.853,/tvmXKnGcK1v1yin4v70VRhnuoOZ.jpg,0,0
2020,36,6,Was It Love,NA,2019-10-05,,94310,The Way We Love,,en,The Way We Love,"The way we love is a story between Liu Wan Biao, a best-selling author who was caught in a bottleneck, and Min Tien Ai, an editor who cannot overcome her agonizing past relationship. This is a story of rivalry and love. Min Tien Ai was originally a bookstore manager. Affected by the poor economic condition, the store was forced to go out of business, and Tien Ai became an editor of a publishing company. Her very first task was to publish the novel “Detective White” by Liu Wan Biao. Despite her enthusiasm and persistence to complete the job, she was confronted by Liu Wan Biao, who had lost his passion to write. Between their battle of wits, the two developed great chemistry. Wan Biao started to open up to Tien Ai, as fate seemed to pull them together in the most unpredictable way",0.6,NA,0,0
2020,36,6,Was It Love,/gNqUQ8tIbn281Y0s8XkfN40kuNO.jpg,2020-07-20,,115232,The Way Love Begins,,zh,爱之初,,1.377,/oMeZNbhofKKs4NMgjlTaujcXPus.jpg,0,0
2020,36,6,Was It Love,NA,,,48909,Ishq Wala Love,,en,Ishq Wala Love,,0.6,NA,0,0
2020,36,6,Was It Love,/jh40wasKMewjAPprqkdXMbem6sb.jpg,2011-09-13,,48250,Waking Love Up,,zh,爱情睡醒了,"“Waking Love Up” is a 2011 Chinese drama directed by Shen Yi. It is a remake of the popular 2005 Taiwanese drama “The Prince Who Turns Into a Frog.”

What happens when you lose your memory on the day of your engagement? Xiang Tian Qi is a hotel heir and CEO of the HaoLi Hotel Group who is about to get engaged to Mu Zhi Qing, the hotel’s PR manager. But on the day of their engagement, a rival within the company deliberately causes an accident to get rid of Tian Qi. He survives the accident but loses his memory. When Liu Xiao Bei, a plucky country girl who dreams of a better life in the big city, finds Tian Qi, she takes him home to live with her family and he begins to go by the name Xiao Yu. After Tian Qi’s disappearance, Zhi Qing is comforted by Ji Ru Feng, the hotel celebrity spokesperson who has always liked her. As Tian Qi is increasingly drawn to the plucky Zhi Qing, will he be able to regain his memory and return to his previous life?",2.717,/u7bSZbsyPda2Qx1eA7EmqgbPFOp.jpg,6.5,2
2020,36,6,Was It Love,/uFwCgjKIvRMdvzLTWOJ9tqBG4Hk.jpg,2021-07-04,,127088,Hitman in Love,,ja,ボクの殺意が恋をした,"Onotora Shu does not know that his foster father is a legendary professional killer. However, his daily life dramatically changes after someone murders this professional killer. Onotora decides to take over the family business and become a hitman in order to avenge his foster father. He is well prepared when he approaches Narumiya Mitsuki who is his assassination target. Despite his physical abilities as a hitman, he is not able to kill her because of his terrible timing, no matter how he tries. On the contrary, he ends up protecting her as danger approaches. The two of them who should not fall in love, have an unlikely romance.",3.306,/qFGUgdzcT83JdT4oyOJak861Qyj.jpg,6,1
2020,36,6,Was It Love,NA,2021-02-07,,119008,Virus Wai Love: Nakrob Chut Kao,,th,ไวรัสวัยเลิฟ ชุด นักรบชุดขาว,The story is about the romance between a female doctor and a playboy engineering student during the COVID-19 pandemic.,0.6,NA,0,0
2020,36,6,Was It Love,NA,2003-07-03,,107122,I Want to be Loved to Love,,ja,愛するために愛されたい,"Motoharu Akiyama is an elite pilot who has just completed astronaut training at NASA. Something happened in his past that caused him to go out searching for the meaning and purpose of life. However, he hasn't been able to find a satisfactory reply and the void in his heart has only expanded. But Akiyama has a meeting that changes his life. He meets Reiko Nishina, a director at an investment bank, who is looking at investing in an attempt at the first Japanese space shuttle launch. Although the meeting was pure chance, it affects Reiko greatly. She realizes that although it looks like she has everything, there is something she wants that she doesn't have. And this meeting has an effect on those around them also...",1.4,NA,0,0
2020,36,6,Was It Love,NA,,,48395,Waking Love Up,,en,Waking Love Up,,0.6,NA,0,0
2020,36,6,Was It Love,/dJ8yrSokdTMnhKJw06MllSfCegb.jpg,2019-01-12,,83121,Kaguya-sama: Love is War,,ja,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,"Considered a genius due to having the highest grades in the country, Miyuki Shirogane leads the prestigious Shuchiin Academy's student council as its president, working alongside the beautiful and wealthy vice president Kaguya Shinomiya. The two are often regarded as the perfect couple by students despite them not being in any sort of romantic relationship.",102.274,/5khbC6AuNgnvnoDbjIMKCOhEtIc.jpg,8.8,503
2020,36,7,Scarlet Heart: Ryeo,/i987SrMmgf7hk3EYAARHZ4q4KvX.jpg,2016-08-29,,66433,Scarlet Heart: Ryeo,,ko,달의 연인 - 보보경심 려,A story of a 25-year old Go Ha-jin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae-soo and finds herself amongst the ruling princes of the Wang Family.,40.05,/pjdPGHqUe60ZGQJR1TItVNaV4it.jpg,8.7,371
2020,36,8,"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",/nNwFLAtKjfs27C1TZgojNES5ZZb.jpg,2020-01-08,,96402,"Bofuri: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",,ja,痛いのは嫌なので防御力に極振りしたいと思います。,"Honjou Kaede is invited by her friend Shiramine Risa to play a virtual reality MMO game with her. While Kaede doesn't dislike games, what she really, truly dislikes is being in pain. She creates a character named Maple, and decides to put all her points in VIT to minimize pain. As a result, she moves slowly, can't use magic, and even a rabbit can get the best of her. But as it turns out, she acquires a skill known as ""Absolute Defense"" as a result of her pumping points into VIT, as well as a ""Counter Skill"" that works against special moves. Now, with her ability to nullify all damage, she goes on adventures.",15.722,/hBewdXsC6kfVqlo8fS9UrICrfdc.jpg,7.6,50
